기준일자,지역,발전소,발전량(Wh)
2023-03-02,울산,울주 햇빛상생 연료전지,0
2023-03-02,일산,일산연료전지#4,108700800
2023-03-02,호남,호남연료전지,354217416
2023-03-03,동해,동해 북평레포츠 연료전지,102460624
2023-03-03,동해,동해연료전지,326862256
2023-03-03,영광,영광지산풍력,0
2023-03-03,울산,울산 수소연료전지,23060060
2023-03-03,울산,울산 연료전지 2단계,92571444
2023-03-03,울산,울주 햇빛상생 연료전지,0
2023-03-03,일산,일산연료전지#4,108561600
2023-03-03,호남,호남연료전지,353937276
2023-03-04,동해,동해 북평레포츠 연료전지,102518474
2023-03-04,동해,동해연료전지,325994592
2023-03-04,영광,영광지산풍력,0
2023-03-04,울산,울산 수소연료전지,23042703
2023-03-04,울산,울산 연료전지 2단계,93077651
2023-03-04,울산,울주 햇빛상생 연료전지,0
2023-03-04,일산,일산연료전지#4,108600000
2023-03-04,호남,호남연료전지,353694264
2023-03-05,동해,동해 북평레포츠 연료전지,102511247
2023-03-05,동해,동해연료전지,324997344
2023-03-05,영광,영광지산풍력,0
2023-03-05,울산,울산 수소연료전지,21139352
2023-03-05,울산,울산 연료전지 2단계,93005337
2023-03-05,울산,울주 햇빛상생 연료전지,0
2023-03-05,일산,일산연료전지#4,108600000
2023-03-05,호남,호남연료전지,352534980
2023-03-06,동해,동해 북평레포츠 연료전지,102037580
2023-03-06,동해,동해연료전지,324444064
2023-03-06,영광,영광지산풍력,0
2023-03-06,울산,울산 수소연료전지,19891664
2023-03-06,울산,울산 연료전지 2단계,92958336
2023-03-06,울산,울주 햇빛상생 연료전지,0
2023-03-06,일산,일산연료전지#4,108614400
2023-03-06,호남,호남연료전지,351128022
2023-03-07,동해,동해 북평레포츠 연료전지,102453394
2023-03-07,동해,동해연료전지,325548384
2023-03-07,영광,영광지산풍력,0
2023-03-07,울산,울산 수소연료전지,19739319
2023-03-07,울산,울산 연료전지 2단계,92976412
2023-03-07,울산,울주 햇빛상생 연료전지,0
2023-03-07,일산,일산연료전지#4,107395200
2023-03-07,호남,호남연료전지,354187176
2023-03-08,동해,동해 북평레포츠 연료전지,102431705
2023-03-08,동해,동해연료전지,325609648
2023-03-08,영광,영광지산풍력,0
2023-03-08,울산,울산 수소연료전지,16417610
2023-03-08,울산,울산 연료전지 2단계,93041495
2023-03-08,울산,울주 햇빛상생 연료전지,0
2023-03-08,일산,일산연료전지#4,105043200
2023-03-08,호남,호남연료전지,354330480
2023-03-09,동해,동해 북평레포츠 연료전지,102576329
2023-03-09,동해,동해연료전지,324668848
2023-03-09,영광,영광지산풍력,0
2023-03-09,울산,울산 수소연료전지,21305195
2023-03-09,울산,울산 연료전지 2단계,92875173
2023-03-09,울산,울주 햇빛상생 연료전지,0
2023-03-09,일산,일산연료전지#4,105009600
2023-03-09,호남,호남연료전지,352896600
2023-03-10,동해,동해 북평레포츠 연료전지,102807747
2023-03-10,동해,동해연료전지,324561104
2023-03-10,영광,영광지산풍력,0
2023-03-10,울산,울산 수소연료전지,23491060
2023-03-10,울산,울산 연료전지 2단계,92864326
2023-03-10,울산,울주 햇빛상생 연료전지,0
2023-03-10,일산,일산연료전지#4,104976000
2023-03-10,호남,호남연료전지,354121698
2023-03-11,동해,동해 북평레포츠 연료전지,102955986
2023-03-11,동해,동해연료전지,324489760
2023-03-11,영광,영광지산풍력,0
2023-03-11,울산,울산 수소연료전지,23337751
2023-03-11,울산,울산 연료전지 2단계,92911330
2023-03-11,울산,울주 햇빛상생 연료전지,43799263
2023-03-11,일산,일산연료전지#4,104913600
2023-03-11,호남,호남연료전지,354234468
2023-03-12,동해,동해 북평레포츠 연료전지,102901752
2023-03-12,동해,동해연료전지,324063712
2023-03-12,영광,영광지산풍력,0
2023-03-12,울산,울산 수소연료전지,23421639
2023-03-12,울산,울산 연료전지 2단계,92708842
2023-03-12,울산,울주 햇빛상생 연료전지,67976842
2023-03-12,일산,일산연료전지#4,104913600
2023-03-12,호남,호남연료전지,354231654
2023-03-13,동해,동해 북평레포츠 연료전지,102934297
2023-03-13,동해,동해연료전지,324880640
2023-03-13,영광,영광지산풍력,0
2023-03-13,울산,울산 수소연료전지,23486240
2023-03-13,울산,울산 연료전지 2단계,92773929
2023-03-13,울산,울주 햇빛상생 연료전지,81228712
2023-03-13,일산,일산연료전지#4,104870400
2023-03-13,호남,호남연료전지,355025118
2023-03-14,동해,동해 북평레포츠 연료전지,102872828
2023-03-14,동해,동해연료전지,323648864
2023-03-14,영광,영광지산풍력,0
2023-03-14,울산,울산 수소연료전지,23328111
2023-03-14,울산,울산 연료전지 2단계,91989299
2023-03-14,울산,울주 햇빛상생 연료전지,92871552
2023-03-14,일산,일산연료전지#4,104889600
2023-03-14,호남,호남연료전지,354434934
2023-03-15,동해,동해 북평레포츠 연료전지,102786050
2023-03-15,동해,동해연료전지,321754272
2023-03-15,영광,영광지산풍력,0
2023-03-15,울산,울산 수소연료전지,21469114
2023-03-15,울산,울산 연료전지 2단계,92567824
2023-03-15,울산,울주 햇빛상생 연료전지,92383424
2023-03-15,일산,일산연료전지#4,104884800
2023-03-15,호남,호남연료전지,353913210
2023-03-16,동해,동해 북평레포츠 연료전지,102504016
2023-03-16,동해,동해연료전지,322991648
2023-03-16,영광,영광지산풍력,0
2023-03-16,울산,울산 수소연료전지,22997385
2023-03-16,울산,울산 연료전지 2단계,91891669
2023-03-16,울산,울주 햇빛상생 연료전지,128939053
2023-03-16,일산,일산연료전지#4,104904000
2023-03-16,호남,호남연료전지,353469942
2023-03-17,동해,동해 북평레포츠 연료전지,102431701
2023-03-17,동해,동해연료전지,323894368
2023-03-17,영광,영광지산풍력,0
2023-03-17,울산,울산 수소연료전지,23559522
2023-03-17,울산,울산 연료전지 2단계,92311106
2023-03-17,울산,울주 햇빛상생 연료전지,109377631
2023-03-17,일산,일산연료전지#4,104875200
2023-03-17,호남,호남연료전지,353499678
2023-03-18,동해,동해 북평레포츠 연료전지,101813399
2023-03-18,동해,동해연료전지,323521520
2023-03-18,영광,영광지산풍력,0
2023-03-18,울산,울산 수소연료전지,23242297
2023-03-18,울산,울산 연료전지 2단계,91996534
2023-03-18,울산,울주 햇빛상생 연료전지,196584449
2023-03-18,일산,일산연료전지#4,104884800
2023-03-18,호남,호남연료전지,352324518
2023-03-19,동해,동해 북평레포츠 연료전지,100605727
2023-03-19,동해,동해연료전지,322074480
2023-03-19,영광,영광지산풍력,0
2023-03-19,울산,울산 수소연료전지,23366675
2023-03-19,울산,울산 연료전지 2단계,91146816
2023-03-19,울산,울주 햇빛상생 연료전지,199519262
2023-03-19,일산,일산연료전지#4,104875200
2023-03-19,호남,호남연료전지,351393420
2023-03-20,동해,동해 북평레포츠 연료전지,101025156
2023-03-20,동해,동해연료전지,321038032
2023-03-20,영광,영광지산풍력,0
2023-03-20,울산,울산 수소연료전지,23184444
2023-03-20,울산,울산 연료전지 2단계,91081731
2023-03-20,울산,울주 햇빛상생 연료전지,199814547
2023-03-20,일산,일산연료전지#4,95308800
2023-03-20,호남,호남연료전지,350383656
2023-03-21,동해,동해 북평레포츠 연료전지,102214751
2023-03-21,동해,동해연료전지,320786928
2023-03-21,영광,영광지산풍력,0
2023-03-21,울산,울산 수소연료전지,23094772
2023-03-21,울산,울산 연료전지 2단계,91700037
2023-03-21,울산,울주 햇빛상생 연료전지,199977262
2023-03-21,일산,일산연료전지#4,91560000
2023-03-21,호남,호남연료전지,350455350
2023-03-22,동해,동해 북평레포츠 연료전지,100858831
2023-03-22,동해,동해연료전지,322422688
2023-03-22,영광,영광지산풍력,0
2023-03-22,울산,울산 수소연료전지,23119841
2023-03-22,울산,울산 연료전지 2단계,92365346
2023-03-22,울산,울주 햇빛상생 연료전지,198283867
2023-03-22,일산,일산연료전지#4,93264000
2023-03-22,호남,호남연료전지,351540210
2023-03-23,동해,동해 북평레포츠 연료전지,103035536
2023-03-23,동해,동해연료전지,317475648
2023-03-23,영광,영광지산풍력,0
2023-03-23,울산,울산 수소연료전지,23081271
2023-03-23,울산,울산 연료전지 2단계,91613261
2023-03-23,울산,울주 햇빛상생 연료전지,198253733
2023-03-23,일산,일산연료전지#4,94612800
2023-03-23,호남,호남연료전지,350092554
2023-03-24,동해,동해 북평레포츠 연료전지,101896566
2023-03-24,동해,동해연료전지,316865360
2023-03-24,영광,영광지산풍력,0
2023-03-24,울산,울산 수소연료전지,22656054
2023-03-24,울산,울산 연료전지 2단계,91703650
2023-03-24,울산,울주 햇빛상생 연료전지,200399106
2023-03-24,일산,일산연료전지#4,104932800
2023-03-24,호남,호남연료전지,350360094
2023-03-25,동해,동해 북평레포츠 연료전지,103151243
2023-03-25,동해,동해연료전지,316413552
2023-03-25,영광,영광지산풍력,0
2023-03-25,울산,울산 수소연료전지,23495883
2023-03-25,울산,울산 연료전지 2단계,91963989
2023-03-25,울산,울주 햇빛상생 연료전지,200447317
2023-03-25,일산,일산연료전지#4,104918400
2023-03-25,호남,호남연료전지,351503628
2023-03-26,동해,동해 북평레포츠 연료전지,101589225
2023-03-26,동해,동해연료전지,315043680
2023-03-26,영광,영광지산풍력,0
2023-03-26,울산,울산 수소연료전지,23388854
2023-03-26,울산,울산 연료전지 2단계,91931449
2023-03-26,울산,울주 햇빛상생 연료전지,200314737
2023-03-26,일산,일산연료전지#4,104942400
2023-03-26,호남,호남연료전지,349234872
2023-03-27,동해,동해 북평레포츠 연료전지,101368660
2023-03-27,동해,동해연료전지,314684832
2023-03-27,영광,영광지산풍력,0
2023-03-27,울산,울산 수소연료전지,23371496
2023-03-27,울산,울산 연료전지 2단계,92152009
2023-03-27,울산,울주 햇빛상생 연료전지,199742238
2023-03-27,일산,일산연료전지#4,93177600
2023-03-27,호남,호남연료전지,350357322
2023-03-28,동해,동해 북평레포츠 연료전지,102471475
2023-03-28,동해,동해연료전지,316263808
2023-03-28,영광,영광지산풍력,0
2023-03-28,울산,울산 수소연료전지,23233618
2023-03-28,울산,울산 연료전지 2단계,92278565
2023-03-28,울산,울주 햇빛상생 연료전지,199561449
2023-03-28,일산,일산연료전지#4,95870400
2023-03-28,호남,호남연료전지,351871884
2023-03-29,동해,동해 북평레포츠 연료전지,100573182
2023-03-29,동해,동해연료전지,314676768
2023-03-29,영광,영광지산풍력,0
2023-03-29,울산,울산 수소연료전지,21933860
2023-03-29,울산,울산 연료전지 2단계,92220712
2023-03-29,울산,울주 햇빛상생 연료전지,200097789
2023-03-29,일산,일산연료전지#4,89606400
2023-03-29,호남,호남연료전지,351727530
2023-03-30,동해,동해 북평레포츠 연료전지,102576335
2023-03-30,동해,동해연료전지,314509104
2023-03-30,영광,영광지산풍력,0
2023-03-30,울산,울산 수소연료전지,23304005
2023-03-30,울산,울산 연료전지 2단계,92571445
2023-03-30,울산,울주 햇빛상생 연료전지,199910970
2023-03-30,일산,일산연료전지#4,104913600
2023-03-30,호남,호남연료전지,352613898
2023-03-31,동해,동해 북평레포츠 연료전지,101017920
2023-03-31,동해,동해연료전지,313929728
2023-03-31,영광,영광지산풍력,0
2023-03-31,울산,울산 수소연료전지,19304460
2023-03-31,울산,울산 연료전지 2단계,92321953
2023-03-31,울산,울주 햇빛상생 연료전지,196469947
2023-03-31,일산,일산연료전지#4,104880000
2023-03-31,호남,호남연료전지,351928752
2023-04-01,동해,동해 북평레포츠 연료전지,102908988
2023-04-01,동해,동해연료전지,315299600
2023-04-01,영광,영광지산풍력,0
2023-04-01,울산,울산 수소연료전지,0
2023-04-01,울산,울산 연료전지 2단계,92177321
2023-04-01,울산,울주 햇빛상생 연료전지,192263579
2023-04-01,일산,일산연료전지#4,104875200
2023-04-01,호남,호남연료전지,351940512
2023-04-02,동해,동해 북평레포츠 연료전지,102977682
2023-04-02,동해,동해연료전지,313659472
2023-04-02,영광,영광지산풍력,0
2023-04-02,울산,울산 수소연료전지,0
2023-04-02,울산,울산 연료전지 2단계,92654602
2023-04-02,울산,울주 햇빛상생 연료전지,192227424
2023-04-02,일산,일산연료전지#4,104884800
2023-04-02,호남,호남연료전지,352063614
2023-04-03,동해,동해 북평레포츠 연료전지,103024688
2023-04-03,동해,동해연료전지,309771504
2023-04-03,영광,영광지산풍력,0
2023-04-03,울산,울산 수소연료전지,11840507
2023-04-03,울산,울산 연료전지 2단계,92654609
2023-04-03,울산,울주 햇빛상생 연료전지,190967923
2023-04-03,일산,일산연료전지#4,104865600
2023-04-03,호남,호남연료전지,350842716
2023-04-04,동해,동해 북평레포츠 연료전지,102890910
2023-04-04,동해,동해연료전지,303009280
2023-04-04,영광,영광지산풍력,0
2023-04-04,울산,울산 수소연료전지,22256870
2023-04-04,울산,울산 연료전지 2단계,92000147
2023-04-04,울산,울주 햇빛상생 연료전지,195505737
2023-04-04,일산,일산연료전지#4,104875200
2023-04-04,호남,호남연료전지,351255576
2023-04-05,동해,동해 북평레포츠 연료전지,102536565
2023-04-05,동해,동해연료전지,305236736
2023-04-05,영광,영광지산풍력,0
2023-04-05,울산,울산 수소연료전지,22198054
2023-04-05,울산,울산 연료전지 2단계,91739808
2023-04-05,울산,울주 햇빛상생 연료전지,198000634
2023-04-05,일산,일산연료전지#4,104884800
2023-04-05,호남,호남연료전지,350150136
2023-04-06,동해,동해 북평레포츠 연료전지,102554641
2023-04-06,동해,동해연료전지,310090368
2023-04-06,영광,영광지산풍력,0
2023-04-06,울산,울산 수소연료전지,19168504
2023-04-06,울산,울산 연료전지 2단계,91913366
2023-04-06,울산,울주 햇빛상생 연료전지,198470684
2023-04-06,일산,일산연료전지#4,104932800
2023-04-06,호남,호남연료전지,352957206
2023-04-07,동해,동해 북평레포츠 연료전지,102023112
2023-04-07,동해,동해연료전지,322049280
2023-04-07,영광,영광지산풍력,0
2023-04-07,울산,울산 수소연료전지,23808284
2023-04-07,울산,울산 연료전지 2단계,91295070
2023-04-07,울산,울주 햇빛상생 연료전지,199049212
2023-04-07,일산,일산연료전지#4,104904000
2023-04-07,호남,호남연료전지,351878940
2023-04-08,동해,동해 북평레포츠 연료전지,102861983
2023-04-08,동해,동해연료전지,326142208
2023-04-08,울산,울산 수소연료전지,23762004
2023-04-08,울산,울산 연료전지 2단계,92578677
2023-04-08,울산,울주 햇빛상생 연료전지,198543003
2023-04-08,일산,일산연료전지#4,104889600
2023-04-08,호남,호남연료전지,352587270
2023-04-09,동해,동해 북평레포츠 연료전지,102438934
2023-04-09,동해,동해연료전지,324969904
2023-04-09,울산,울산 수소연료전지,23633765
2023-04-09,울산,울산 연료전지 2단계,92007376
2023-04-09,울산,울주 햇빛상생 연료전지,198970868
2023-04-09,일산,일산연료전지#4,103204800
2023-04-09,호남,호남연료전지,352634142
2023-04-10,동해,동해 북평레포츠 연료전지,101375889
2023-04-10,동해,동해연료전지,325210816
2023-04-10,울산,울산 수소연료전지,23550842
2023-04-10,울산,울산 연료전지 2단계,91656649
2023-04-10,울산,울주 햇빛상생 연료전지,198693654
2023-04-10,일산,일산연료전지#4,95692800
2023-04-10,호남,호남연료전지,351704388
2023-04-11,동해,동해 북평레포츠 연료전지,102406387
2023-04-11,동해,동해연료전지,324039072
2023-04-11,울산,울산 수소연료전지,23498774
2023-04-11,울산,울산 연료전지 2단계,91587948
2023-04-11,울산,울주 햇빛상생 연료전지,199217948
2023-04-11,일산,일산연료전지#4,92452800
2023-04-11,호남,호남연료전지,351878016
2023-04-12,동해,동해 북평레포츠 연료전지,102652262
2023-04-12,동해,동해연료전지,326223184
2023-04-12,울산,울산 수소연료전지,23471773
2023-04-12,울산,울산 연료전지 2단계,92473814
2023-04-12,울산,울주 햇빛상생 연료전지,199320393
2023-04-12,일산,일산연료전지#4,93259200
2023-04-12,호남,호남연료전지,352284618
2023-04-13,동해,동해 북평레포츠 연료전지,102605258
2023-04-13,동해,동해연료전지,322993776
2023-04-13,울산,울산 수소연료전지,23371496
2023-04-13,울산,울산 연료전지 2단계,92462970
2023-04-13,울산,울주 햇빛상생 연료전지,198699685
2023-04-13,일산,일산연료전지#4,93403200
2023-04-13,호남,호남연료전지,352661568
2023-04-14,동해,동해 북평레포츠 연료전지,102558249
2023-04-14,동해,동해연료전지,321833456
2023-04-14,울산,울산 수소연료전지,23218189
2023-04-14,울산,울산 연료전지 2단계,92311104
2023-04-14,울산,울주 햇빛상생 연료전지,199055238
2023-04-14,일산,일산연료전지#4,93398400
2023-04-14,호남,호남연료전지,352252656
2023-04-15,동해,동해 북평레포츠 연료전지,101838712
2023-04-15,동해,동해연료전지,320832288
2023-04-15,울산,울산 수소연료전지,23338715
2023-04-15,울산,울산 연료전지 2단계,92123086
2023-04-15,울산,울주 햇빛상생 연료전지,199169740
2023-04-15,일산,일산연료전지#4,92515200
2023-04-15,호남,호남연료전지,350929824
2023-04-16,동해,동해 북평레포츠 연료전지,101451823
2023-04-16,동해,동해연료전지,320880112
2023-04-16,울산,울산 수소연료전지,23223009
2023-04-16,울산,울산 연료전지 2단계,92058001
2023-04-16,울산,울주 햇빛상생 연료전지,199079349
2023-04-16,일산,일산연료전지#4,90960000
2023-04-16,호남,호남연료전지,350554806
2023-04-17,동해,동해 북평레포츠 연료전지,101271033
2023-04-17,동해,동해연료전지,319910192
2023-04-17,울산,울산 수소연료전지,18623726
2023-04-17,울산,울산 연료전지 2단계,92343645
2023-04-17,울산,울주 햇빛상생 연료전지,199061264
2023-04-17,일산,일산연료전지#4,92116800
2023-04-17,호남,호남연료전지,349976844
2023-04-18,동해,동해 북평레포츠 연료전지,100417704
2023-04-18,동해,동해연료전지,321819568
2023-04-18,울산,울산 수소연료전지,21250237
2023-04-18,울산,울산 연료전지 2단계,92173706
2023-04-18,울산,울주 햇빛상생 연료전지,198856372
2023-04-18,일산,일산연료전지#4,92222400
2023-04-18,호남,호남연료전지,350767326
2023-04-19,동해,동해 북평레포츠 연료전지,101495211
2023-04-19,동해,동해연료전지,320702368
2023-04-19,영광,영광지산풍력,0
2023-04-19,울산,울산 수소연료전지,20527081
2023-04-19,울산,울산 연료전지 2단계,91949529
2023-04-19,울산,울주 햇빛상생 연료전지,198808158
2023-04-19,일산,일산연료전지#4,92131200
2023-04-19,호남,호남연료전지,350027664
2023-04-20,동해,동해 북평레포츠 연료전지,101618149
2023-04-20,동해,동해연료전지,306459888
2023-04-20,영광,영광지산풍력,0
2023-04-20,울산,울산 수소연료전지,20554075
2023-04-20,울산,울산 연료전지 2단계,92321952
2023-04-20,울산,울주 햇빛상생 연료전지,198609291
2023-04-20,일산,일산연료전지#4,92947200
2023-04-20,호남,호남연료전지,349387752
2023-04-21,동해,동해 북평레포츠 연료전지,102504014
2023-04-21,동해,동해연료전지,319448528
2023-04-21,영광,영광지산풍력,0
2023-04-21,울산,울산 수소연료전지,23570126
2023-04-21,울산,울산 연료전지 2단계,92094161
2023-04-21,울산,울주 햇빛상생 연료전지,198826239
2023-04-21,일산,일산연료전지#4,98131200
2023-04-21,호남,호남연료전지,350228214
2023-04-22,동해,동해 북평레포츠 연료전지,102659496
2023-04-22,동해,동해연료전지,319523008
2023-04-22,영광,영광지산풍력,0
2023-04-22,울산,울산 수소연료전지,23686795
2023-04-22,울산,울산 연료전지 2단계,92209866
2023-04-22,울산,울주 햇빛상생 연료전지,199007031
2023-04-22,일산,일산연료전지#4,102379200
2023-04-22,호남,호남연료전지,350306964
2023-04-23,동해,동해 북평레포츠 연료전지,102637800
2023-04-23,동해,동해연료전지,318265584
2023-04-23,영광,영광지산풍력,0
2023-04-23,울산,울산 수소연료전지,23628945
2023-04-23,울산,울산 연료전지 2단계,92148400
2023-04-23,울산,울주 햇빛상생 연료전지,198145262
2023-04-23,일산,일산연료전지#4,101308800
2023-04-23,호남,호남연료전지,351087870
2023-04-24,동해,동해 북평레포츠 연료전지,102623336
2023-04-24,동해,동해연료전지,317210544
2023-04-24,영광,영광지산풍력,0
2023-04-24,울산,울산 수소연료전지,23485279
2023-04-24,울산,울산 연료전지 2단계,92419584
2023-04-24,울산,울주 햇빛상생 연료전지,197530576
2023-04-24,일산,일산연료전지#4,102211200
2023-04-24,호남,호남연료전지,349914138
2023-04-25,동해,동해 북평레포츠 연료전지,102554633
2023-04-25,동해,동해연료전지,316141168
2023-04-25,영광,영광지산풍력,0
2023-04-25,울산,울산 수소연료전지,16166922
2023-04-25,울산,울산 연료전지 2단계,92213477
2023-04-25,울산,울주 햇빛상생 연료전지,198615320
2023-04-25,일산,일산연료전지#4,95630400
2023-04-25,호남,호남연료전지,351731478
2023-04-26,동해,동해 북평레포츠 연료전지,102493162
2023-04-26,동해,동해연료전지,318400544
2023-04-26,영광,영광지산풍력,0
2023-04-26,울산,울산 수소연료전지,22914464
2023-04-26,울산,울산 연료전지 2단계,92206245
2023-04-26,울산,울주 햇빛상생 연료전지,198060896
2023-04-26,일산,일산연료전지#4,87600000
2023-04-26,호남,호남연료전지,351631938
2023-04-27,동해,동해 북평레포츠 연료전지,101600072
2023-04-27,동해,동해연료전지,318990336
2023-04-27,영광,영광지산풍력,0
2023-04-27,울산,울산 수소연료전지,23779362
2023-04-27,울산,울산 연료전지 2단계,92300256
2023-04-27,울산,울주 햇빛상생 연료전지,198229636
2023-04-27,일산,일산연료전지#4,88440000
2023-04-27,호남,호남연료전지,351441174
2023-04-28,동해,동해 북평레포츠 연료전지,102366617
2023-04-28,동해,동해연료전지,317503200
2023-04-28,영광,영광지산풍력,0
2023-04-28,울산,울산 수소연료전지,23637625
2023-04-28,울산,울산 연료전지 2단계,92144775
2023-04-28,울산,울주 햇빛상생 연료전지,198157315
2023-04-28,일산,일산연료전지#4,98054400
2023-04-28,호남,호남연료전지,351389682
2023-04-29,동해,동해 북평레포츠 연료전지,101332504
2023-04-29,동해,동해연료전지,316321600
2023-04-29,영광,영광지산풍력,0
2023-04-29,울산,울산 수소연료전지,23619304
2023-04-29,울산,울산 연료전지 2단계,91924216
2023-04-29,울산,울주 햇빛상생 연료전지,197892156
2023-04-29,일산,일산연료전지#4,104827200
2023-04-29,호남,호남연료전지,349004124
2023-04-30,동해,동해 북평레포츠 연료전지,101166176
2023-04-30,동해,동해연료전지,315778400
2023-04-30,영광,영광지산풍력,0
2023-04-30,울산,울산 수소연료전지,23482383
2023-04-30,울산,울산 연료전지 2단계,92010997
2023-04-30,울산,울주 햇빛상생 연료전지,197934346
2023-04-30,일산,일산연료전지#4,104860800
2023-04-30,호남,호남연료전지,348576396
2023-05-01,동해,동해 북평레포츠 연료전지,101242107
2023-05-01,동해,동해연료전지,314521200
2023-05-01,영광,영광지산풍력,0
2023-05-01,울산,울산 수소연료전지,22081387
2023-05-01,울산,울산 연료전지 2단계,92036308
2023-05-01,울산,울주 햇빛상생 연료전지,197892157
2023-05-01,일산,일산연료전지#4,104865600
2023-05-01,호남,호남연료전지,348561864
2023-05-02,동해,동해 북평레포츠 연료전지,100761207
2023-05-02,동해,동해연료전지,313625424
2023-05-02,영광,영광지산풍력,0
2023-05-02,울산,울산 수소연료전지,21960857
2023-05-02,울산,울산 연료전지 2단계,92036310
2023-05-02,울산,울주 햇빛상생 연료전지,197741503
2023-05-02,일산,일산연료전지#4,105700800
2023-05-02,호남,호남연료전지,349448400
2023-05-03,동해,동해 북평레포츠 연료전지,101509675
2023-05-03,동해,동해연료전지,317892512
2023-05-03,영광,영광지산풍력,0
2023-05-03,울산,울산 수소연료전지,22411145
2023-05-03,울산,울산 연료전지 2단계,91971224
2023-05-03,울산,울주 햇빛상생 연료전지,197024369
2023-05-03,일산,일산연료전지#4,101112000
2023-05-03,호남,호남연료전지,350429142
2023-05-04,동해,동해 북평레포츠 연료전지,102431701
2023-05-04,동해,동해연료전지,317533776
2023-05-04,영광,영광지산풍력,0
2023-05-04,울산,울산 수소연료전지,22887465
2023-05-04,울산,울산 연료전지 2단계,91877209
2023-05-04,울산,울주 햇빛상생 연료전지,196331347
2023-05-04,일산,일산연료전지#4,99144000
2023-05-04,호남,호남연료전지,349083462
2023-05-05,동해,동해 북평레포츠 연료전지,102464241
2023-05-05,동해,동해연료전지,317338112
2023-05-05,영광,영광지산풍력,0
2023-05-05,울산,울산 수소연료전지,23602911
2023-05-05,울산,울산 연료전지 2단계,91645796
2023-05-05,울산,울주 햇빛상생 연료전지,196222872
2023-05-05,일산,일산연료전지#4,105936000
2023-05-05,호남,호남연료전지,349351296
2023-05-06,동해,동해 북평레포츠 연료전지,102739047
2023-05-06,동해,동해연료전지,317135616
2023-05-06,영광,영광지산풍력,0
2023-05-06,울산,울산 수소연료전지,23538306
2023-05-06,울산,울산 연료전지 2단계,91620484
2023-05-06,울산,울주 햇빛상생 연료전지,196367500
2023-05-06,일산,일산연료전지#4,105960000
2023-05-06,호남,호남연료전지,348380340
2023-05-07,동해,동해 북평레포츠 연료전지,102735431
2023-05-07,동해,동해연료전지,316737568
2023-05-07,영광,영광지산풍력,0
2023-05-07,울산,울산 수소연료전지,23517095
2023-05-07,울산,울산 연료전지 2단계,91721726
2023-05-07,울산,울주 햇빛상생 연료전지,196554312
2023-05-07,일산,일산연료전지#4,105969600
2023-05-07,호남,호남연료전지,349010718
2023-05-08,동해,동해 북평레포츠 연료전지,102720965
2023-05-08,동해,동해연료전지,317405088
2023-05-08,영광,영광지산풍력,0
2023-05-08,울산,울산 수소연료전지,16593100
2023-05-08,울산,울산 연료전지 2단계,91689190
2023-05-08,울산,울주 햇빛상생 연료전지,196373531
2023-05-08,일산,일산연료전지#4,105921600
2023-05-08,호남,호남연료전지,349160700
2023-05-09,동해,동해 북평레포츠 연료전지,102464245
2023-05-09,동해,동해연료전지,317099776
2023-05-09,영광,영광지산풍력,0
2023-05-09,울산,울산 수소연료전지,12689975
2023-05-09,울산,울산 연료전지 2단계,91490323
2023-05-09,울산,울주 햇빛상생 연료전지,196234921
2023-05-09,일산,일산연료전지#4,105907200
2023-05-09,호남,호남연료전지,349674360
2023-05-10,동해,동해 북평레포츠 연료전지,102485935
2023-05-10,동해,동해연료전지,317226448
2023-05-10,영광,영광지산풍력,0
2023-05-10,울산,울산 수소연료전지,23455384
2023-05-10,울산,울산 연료전지 2단계,91457779
2023-05-10,울산,울주 햇빛상생 연료전지,195150186
2023-05-10,일산,일산연료전지#4,105883200
2023-05-10,호남,호남연료전지,348812982
2023-05-11,동해,동해 북평레포츠 연료전지,101961644
2023-05-11,동해,동해연료전지,317361296
2023-05-11,영광,영광지산풍력,0
2023-05-11,울산,울산 수소연료전지,23506486
2023-05-11,울산,울산 연료전지 2단계,91367385
2023-05-11,울산,울주 햇빛상생 연료전지,194885028
2023-05-11,일산,일산연료전지#4,105873600
2023-05-11,호남,호남연료전지,349579944
2023-05-12,동해,동해 북평레포츠 연료전지,102446165
2023-05-12,동해,동해연료전지,316844640
2023-05-12,영광,영광지산풍력,0
2023-05-12,울산,울산 수소연료전지,23427424
2023-05-12,울산,울산 연료전지 2단계,90893718
2023-05-12,울산,울주 햇빛상생 연료전지,195915530
2023-05-12,일산,일산연료전지#4,105897600
2023-05-12,호남,호남연료전지,348327210
2023-05-13,동해,동해 북평레포츠 연료전지,102413626
2023-05-13,동해,동해연료전지,315661696
2023-05-13,영광,영광지산풍력,0
2023-05-13,울산,울산 수소연료전지,23453455
2023-05-13,울산,울산 연료전지 2단계,91418007
2023-05-13,울산,울주 햇빛상생 연료전지,197048469
2023-05-13,일산,일산연료전지#4,105907200
2023-05-13,호남,호남연료전지,347019204
2023-05-14,동해,동해 북평레포츠 연료전지,102297914
2023-05-14,동해,동해연료전지,315390208
2023-05-14,영광,영광지산풍력,0
2023-05-14,울산,울산 수소연료전지,22521064
2023-05-14,울산,울산 연료전지 2단계,91215524
2023-05-14,울산,울주 햇빛상생 연료전지,196867681
2023-05-14,일산,일산연료전지#4,105897600
2023-05-14,호남,호남연료전지,346850448
2023-05-15,동해,동해 북평레포츠 연료전지,102254526
2023-05-15,동해,동해연료전지,314720896
